"","concept_code","concept_name.x","R1L","R1H","R2H","R3L","R3H","Distinct_Flaged_Dispensations","ev_cnt","pt_cnt","total_outofpocket","sum_cost","DOS_SUM","concept_name.y","Cost_Per_Day","R1L_Dis","R1H_Dis","R2H_Dis","R3L_Dis","R3H_Dis","Dist_DIS","R1L_pop","R1H_pop","R2H_pop","R3L_pop","R3H_pop","Dist_pop"
"81",19057064,"Aluminum Hydroxide 80 MG/ML / Magnesium Hydroxide 80 MG/ML / Simethicone 8 MG/ML Oral Suspension",40,53,50,59,60,233,1217,493,0,7055.12,16523,"Aluminum Hydroxide 80 MG/ML / Magnesium Hydroxide 80 MG/ML / Simethicone 8 MG/ML Oral Suspension",0.426987835138897,30.425,22.9622641509434,24.34,20.6271186440678,20.2833333333333,5.22317596566524,12.325,9.30188679245283,9.86,8.35593220338983,8.21666666666667,2.11587982832618
"82",1704187,"Lamivudine 10 MG/ML Oral Solution",457,441,381,241,374,1746,9226,1623,21757.05,778776.28,299840,"Lamivudine 10 MG/ML Oral Solution",2.59730616328709,20.1881838074398,20.9206349206349,24.2152230971129,38.2821576763485,24.668449197861,5.28407789232531,3.55142231947484,3.68027210884354,4.25984251968504,6.7344398340249,4.33957219251337,0.929553264604811
"83",19131829,"EGG YOLK PHOSPHOLIPIDS 12 MG/ML / Glycerin 22.5 MG/ML / Soybean Oil 200 MG/ML Injectable Suspension",7,30,34,34,34,132,698,127,8606.39,109564.97,4440,"EGG YOLK PHOSPHOLIPIDS 12 MG/ML / Glycerin 22.5 MG/ML / Soybean Oil 200 MG/ML Injectable Suspension",24.676795045045,99.7142857142857,23.2666666666667,20.5294117647059,20.5294117647059,20.5294117647059,5.28787878787879,18.1428571428571,4.23333333333333,3.73529411764706,3.73529411764706,3.73529411764706,0.962121212121212
"84",19128968,"lithium citrate 60 MG/ML Oral Solution",333,365,386,413,409,1590,8431,1669,33797.18,526385.59,249629,"lithium citrate 60 MG/ML Oral Solution",2.10867162869699,25.3183183183183,23.0986301369863,21.8419689119171,20.4140435835351,20.6136919315403,5.30251572327044,5.01201201201201,4.57260273972603,4.32383419689119,4.04116222760291,4.08068459657702,1.0496855345912
"85",40243494,"Carboxymethylcellulose Sodium 5 MG/ML Ophthalmic Solution",228,224,221,181,62,876,4648,1282,0,56378.7,128925,"Carboxymethylcellulose Sodium 5 MG/ML Ophthalmic Solution",0.437298429319372,20.3859649122807,20.75,21.0316742081448,25.6795580110497,74.9677419354839,5.30593607305936,5.62280701754386,5.72321428571429,5.80090497737557,7.0828729281768,20.6774193548387,1.4634703196347
"86",797415,"gabapentin 50 MG/ML Oral Solution",2839,2762,2799,3107,2583,11743,62533,14587,510232.11,5781983.15,1778833,"gabapentin 50 MG/ML Oral Solution",3.25043618484703,22.0264177527298,22.6404779145547,22.3411932833155,20.1264885741873,24.2094463801781,5.32512986460019,5.13807678760127,5.28131788559015,5.21150410861022,4.69488252333441,5.64730933023616,1.24218683471004
"87",19012705,"Water 1000 MG/ML Irrigation Solution",913,932,1142,1386,1384,5342,28455,7916,89211.95,641517.97,480902,"Water 1000 MG/ML Irrigation Solution",1.3339889832024,31.1664841182913,30.5311158798283,24.9168126094571,20.530303030303,20.5599710982659,5.3266566828903,8.67031763417306,8.49356223175966,6.93169877408056,5.71139971139971,5.71965317919075,1.48184200673905
"88",1550775,"prednisolone 1 MG/ML Oral Solution",109,63,86,98,105,422,2250,1376,25033.06,210813.94,35805,"prednisolone 1 MG/ML Oral Solution",5.8878352185449,20.6422018348624,35.7142857142857,26.1627906976744,22.9591836734694,21.4285714285714,5.33175355450237,12.6238532110092,21.8412698412698,16,14.0408163265306,13.1047619047619,3.260663507109
"89",718126,"oxcarbazepine 60 MG/ML Oral Suspension",876,554,751,881,864,3345,17836,2165,60891.98,6566092.16,468178,"oxcarbazepine 60 MG/ML Oral Suspension",14.0247772428435,20.3607305936073,32.1949458483755,23.7496671105193,20.2451759364359,20.6435185185185,5.3321375186846,2.47146118721461,3.90794223826715,2.88282290279627,2.45743473325766,2.50578703703704,0.647234678624813
"90",19065567,"Magnesium Hydroxide 80 MG/ML Oral Suspension",190,168,161,177,195,733,3909,1934,0,18632.43,72462,"Magnesium Hydroxide 80 MG/ML Oral Suspension",0.257133808064917,20.5736842105263,23.2678571428571,24.2795031055901,22.0847457627119,20.0461538461538,5.33287858117326,10.1789473684211,11.5119047619048,12.0124223602484,10.9265536723164,9.91794871794872,2.63847203274216
"91",19124506,"Risperidone 0.25 MG Disintegrating Oral Tablet",202,170,201,190,198,762,4069,1257,71930.96,642082.88,118095,"Risperidone 0.25 MG Disintegrating Oral Tablet",5.43700309073204,20.1435643564356,23.9352941176471,20.2437810945274,21.4157894736842,20.5505050505051,5.33989501312336,6.22277227722772,7.39411764705882,6.25373134328358,6.61578947368421,6.34848484848485,1.6496062992126
"92",920300,"Nitrofurantoin 5 MG/ML Oral Suspension",258,268,273,187,226,1022,5476,2526,126773.81,3321830.09,93935,"Nitrofurantoin 5 MG/ML Oral Suspension",35.363071166232,21.2248062015504,20.4328358208955,20.0586080586081,29.283422459893,24.2300884955752,5.35812133072407,9.7906976744186,9.42537313432836,9.25274725274725,13.5080213903743,11.1769911504425,2.47162426614481
"93",798914,"Clonazepam 0.25 MG Disintegrating Oral Tablet",4471,3978,4261,4445,4238,16679,89529,25935,880460.9,4164921.14,2580845,"Clonazepam 0.25 MG Disintegrating Oral Tablet",1.61378197450835,20.0243793334824,22.5060331825038,21.0112649612767,20.1415073115861,21.1252949504483,5.36776785178968,5.80071572355178,6.51960784313725,6.0865993898146,5.83464566929134,6.11963190184049,1.55494933749026
"94",19030822,"Clindamycin 150 MG/ML Injectable Solution",22,18,33,32,33,125,671,253,11156.96,34473.09,4536,"Clindamycin 150 MG/ML Injectable Solution",7.59988756613757,30.5,37.2777777777778,20.3333333333333,20.96875,20.3333333333333,5.368,11.5,14.0555555555556,7.66666666666667,7.90625,7.66666666666667,2.024
"95",40166310,"Methadone Hydrochloride 1 MG/ML Oral Solution",177,194,145,172,135,749,4039,935,21619.81,107030.68,95924,"Methadone Hydrochloride 1 MG/ML Oral Solution",1.11578624744589,22.819209039548,20.819587628866,27.8551724137931,23.4825581395349,29.9185185185185,5.39252336448598,5.28248587570621,4.81958762886598,6.44827586206897,5.43604651162791,6.92592592592593,1.24833110814419
"96",19076373,"Diazepam 5 MG/ML Oral Solution",79,74,96,90,94,374,2025,919,6696.79,100693.51,39913,"Diazepam 5 MG/ML Oral Solution",2.52282489414476,25.6329113924051,27.3648648648649,21.09375,22.5,21.5425531914894,5.4144385026738,11.6329113924051,12.4189189189189,9.57291666666667,10.2111111111111,9.77659574468085,2.4572192513369
"97",1390063,"Chlorambucil 2 MG Oral Tablet",506,494,390,329,396,1927,10434,2760,1400227.5,9260714.84,264225,"Chlorambucil 2 MG Oral Tablet",35.0485943419434,20.6205533596838,21.1214574898785,26.7538461538462,31.7142857142857,26.3484848484848,5.41463414634146,5.45454545454545,5.58704453441296,7.07692307692308,8.38905775075988,6.96969696969697,1.43227815256876
"98",939832,"50 ML Sodium Bicarbonate 84 MG/ML Prefilled Syringe",52,87,92,101,86,389,2108,465,15960.46,165556.12,39531,"50 ML Sodium Bicarbonate 84 MG/ML Prefilled Syringe",4.18800738660798,40.5384615384615,24.2298850574713,22.9130434782609,20.8712871287129,24.5116279069767,5.41902313624679,8.94230769230769,5.3448275862069,5.05434782608696,4.6039603960396,5.40697674418605,1.19537275064267
"99",40238017,"Valproic Acid 50 MG/ML Oral Solution",11019,13501,11694,10278,12687,51078,276820,37633,337417.03,13204419.25,6866588,"Valproic Acid 50 MG/ML Oral Solution",1.92299570762073,25.1220618930937,20.5036663950818,23.6719685308705,26.9332554971784,21.819184992512,5.41955440698539,3.41528269352936,2.78742315384046,3.21814605780742,3.66151002140494,2.96626468038149,0.736775128235248
"100",718757,"Nicotine 2 MG Oral Lozenge",15,17,19,21,21,83,450,204,0,18728.8,7078,"Nicotine 2 MG Oral Lozenge",2.64605820853348,30,26.4705882352941,23.6842105263158,21.4285714285714,21.4285714285714,5.42168674698795,13.6,12,10.7368421052632,9.71428571428571,9.71428571428571,2.4578313253012
"101",1759879,"Amoxicillin 50 MG/ML / Clavulanate 12.5 MG/ML Oral Suspension",840,580,836,801,721,3125,16958,14052,171343.88,2332312.11,154257,"Amoxicillin 50 MG/ML / Clavulanate 12.5 MG/ML Oral Suspension",15.1196516851747,20.1880952380952,29.2379310344828,20.2846889952153,21.1710362047441,23.5201109570042,5.42656,16.7285714285714,24.2275862068966,16.8086124401914,17.5430711610487,19.4895977808599,4.49664
"102",1139059,"30 ML Acetylcysteine 200 MG/ML Injection",22,23,29,31,23,117,636,347,24194.65,336722.87,9812,"30 ML Acetylcysteine 200 MG/ML Injection",34.3174551569507,28.9090909090909,27.6521739130435,21.9310344827586,20.5161290322581,27.6521739130435,5.43589743589744,15.7727272727273,15.0869565217391,11.9655172413793,11.1935483870968,15.0869565217391,2.96581196581197
"103",46233974,"3 ML Insulin Lispro 100 UNT/ML Cartridge",206,288,309,319,330,1223,6669,2701,450105.56,4482121.46,339120,"3 ML Insulin Lispro 100 UNT/ML Cartridge",13.2169186718566,32.373786407767,23.15625,21.5825242718447,20.9059561128527,20.2090909090909,5.45298446443172,13.1116504854369,9.37847222222222,8.74110032362459,8.46708463949843,8.18484848484849,2.2085036794767
"104",40160948,"Enoxaparin sodium 100 MG/ML Injectable Solution",69,35,68,70,56,268,1464,555,37099.52,913792.5,18403,"Enoxaparin sodium 100 MG/ML Injectable Solution",49.6545400206488,21.2173913043478,41.8285714285714,21.5294117647059,20.9142857142857,26.1428571428571,5.46268656716418,8.04347826086956,15.8571428571429,8.16176470588235,7.92857142857143,9.91071428571429,2.07089552238806
"105",46275274,"50 ML Magnesium Sulfate 500 MG/ML Injection",20,68,63,53,60,251,1375,150,9507.02,48384.88,8834,"50 ML Magnesium Sulfate 500 MG/ML Injection",5.47712021734209,68.75,20.2205882352941,21.8253968253968,25.9433962264151,22.9166666666667,5.47808764940239,7.5,2.20588235294118,2.38095238095238,2.83018867924528,2.5,0.597609561752988
"106",40185005,"Methadone Hydrochloride 10 MG/ML Oral Solution",165,114,137,173,172,656,3599,775,13899.65,149069.36,80897,"Methadone Hydrochloride 10 MG/ML Oral Solution",1.84270566275634,21.8121212121212,31.5701754385965,26.2700729927007,20.8034682080925,20.9244186046512,5.48628048780488,4.6969696969697,6.79824561403509,5.65693430656934,4.47976878612717,4.50581395348837,1.18140243902439
"107",19074586,"Calcium Carbonate 750 MG Chewable Tablet",77,71,58,71,58,290,1593,390,0,9832.91,52796,"Calcium Carbonate 750 MG Chewable Tablet",0.186243465414047,20.6883116883117,22.4366197183099,27.4655172413793,22.4366197183099,27.4655172413793,5.49310344827586,5.06493506493506,5.49295774647887,6.72413793103448,5.49295774647887,6.72413793103448,1.3448275862069
"108",1522990,"Octreotide 0.2 MG/ML Injectable Solution",128,149,155,163,162,595,3272,632,169809.74,1662045.84,62843,"Octreotide 0.2 MG/ML Injectable Solution",26.4475890711774,25.5625,21.9597315436242,21.1096774193548,20.0736196319018,20.1975308641975,5.49915966386555,4.9375,4.24161073825503,4.07741935483871,3.87730061349693,3.90123456790123,1.06218487394958
"109",40221366,"100 ML Sodium Chloride 4.5 MG/ML Injection",2,NA,2,2,2,8,44,15,23.79,482.74,1691,"100 ML Sodium Chloride 4.5 MG/ML Injection",0.285476049674749,22,NA,22,22,22,5.5,7.5,NA,7.5,7.5,7.5,1.875
"110",40166700,"Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution",264,232,176,157,263,959,5287,2371,25613.31,208665.3,136217,"Cyproheptadine hydrochloride 0.4 MG/ML Oral Solution",1.53185945953882,20.0265151515152,22.7887931034483,30.0397727272727,33.6751592356688,20.1026615969582,5.51303441084463,8.98106060606061,10.2198275862069,13.4715909090909,15.1019108280255,9.01520912547529,2.47236704900938
"111",1718698,"20 ML Potassium Chloride 2 MEQ/ML Injection",55,NA,53,42,50,199,1100,284,3249.3,34599.94,7026,"20 ML Potassium Chloride 2 MEQ/ML Injection",4.92455735838315,20,NA,20.7547169811321,26.1904761904762,22,5.52763819095477,5.16363636363636,NA,5.35849056603774,6.76190476190476,5.68,1.42713567839196
"112",1140673,"Sumatriptan 25 MG Oral Tablet",5672,3548,4345,5811,3538,20998,116337,42118,512410.9,2715315.19,2856210,"Sumatriptan 25 MG Oral Tablet",0.950670710486974,20.510754583921,32.7894588500564,26.774913693901,20.0201342281879,32.8821368004522,5.54038479855224,7.42559943582511,11.8709131905299,9.69344073647871,7.24797797281019,11.9044657998869,2.0058100771502
"113",19070869,"Ondansetron 2 MG/ML Injectable Solution",57,384,355,384,317,1402,7768,1338,24204.6,155324.05,94422,"Ondansetron 2 MG/ML Injectable Solution",1.6449985172947,136.280701754386,20.2291666666667,21.8816901408451,20.2291666666667,24.5047318611987,5.54065620542083,23.4736842105263,3.484375,3.76901408450704,3.484375,4.22082018927445,0.95435092724679
"114",19074694,"Carbamazepine 20 MG/ML Oral Suspension",1930,1315,1819,2052,2094,7786,43177,4671,92595.27,5347678.97,1081975,"Carbamazepine 20 MG/ML Oral Suspension",4.94251620416368,22.3715025906736,32.8342205323194,23.7366684991754,21.0414230019493,20.6193887297039,5.54546622142307,2.42020725388601,3.55209125475285,2.56789444749863,2.27631578947368,2.23065902578797,0.599922938607757
"115",40221368,"500 ML Sodium Chloride 4.5 MG/ML Injection",45,NA,44,36,45,165,916,483,1927.16,21766.84,5058,"500 ML Sodium Chloride 4.5 MG/ML Injection",4.30344800316331,20.3555555555556,NA,20.8181818181818,25.4444444444444,20.3555555555556,5.55151515151515,10.7333333333333,NA,10.9772727272727,13.4166666666667,10.7333333333333,2.92727272727273
"116",1125360,"Acetaminophen 500 MG Oral Capsule",11,11,11,9,9,41,228,70,0,1709.56,5565,"Acetaminophen 500 MG Oral Capsule",0.307198562443845,20.7272727272727,20.7272727272727,20.7272727272727,25.3333333333333,25.3333333333333,5.5609756097561,6.36363636363636,6.36363636363636,6.36363636363636,7.77777777777778,7.77777777777778,1.70731707317073
"117",19049335,"Potassium Chloride 1.33 MEQ/ML Oral Solution",13566,12197,14583,11407,13806,52782,293537,75595,4063487.94,76328719.91,8078585,"Potassium Chloride 1.33 MEQ/ML Oral Solution",9.44827836929363,21.6376971841368,24.066327785521,20.128711513406,25.7330586481985,21.2615529479936,5.56130877950817,5.57238684947663,6.19783553332787,5.18377562915724,6.62707109669501,5.47551789077213,1.43221173885037
"118",19076372,"Diazepam 1 MG/ML Oral Solution",307,309,310,350,294,1332,7415,1653,16993.67,329278.32,185609,"Diazepam 1 MG/ML Oral Solution",1.77404285352542,24.1530944625407,23.9967637540453,23.9193548387097,21.1857142857143,25.2210884353741,5.56681681681682,5.38436482084691,5.3495145631068,5.33225806451613,4.72285714285714,5.62244897959184,1.24099099099099
"119",19074491,"salmon calcitonin 200 UNT/ML Injectable Solution",21,20,21,18,7,78,435,138,45385.13,5386721.46,7694,"salmon calcitonin 200 UNT/ML Injectable Solution",700.119763452041,20.7142857142857,21.75,20.7142857142857,24.1666666666667,62.1428571428571,5.57692307692308,6.57142857142857,6.9,6.57142857142857,7.66666666666667,19.7142857142857,1.76923076923077
"120",1118121,"naratriptan 2.5 MG Oral Tablet",2910,2217,2070,1877,2835,10584,59282,14452,877593.23,3662358.76,1544541,"naratriptan 2.5 MG Oral Tablet",2.37116318699212,20.3718213058419,26.7397383852052,28.6386473429952,31.5833777304209,20.910758377425,5.60109599395314,4.96632302405498,6.51871898962562,6.98164251207729,7.69952051145445,5.09770723104056,1.36545729402872
"121",1314006,"Atenolol 100 MG Oral Tablet",46658,51572,68045,67934,53546,245227,1380002,375927,4779283.57,11461568.15,85799696,"Atenolol 100 MG Oral Tablet",0.13358518368177,29.5769642933688,26.7587450554564,20.2807259901536,20.313863455707,25.7722705710977,5.62744722236948,8.05707488533585,7.28936244473745,5.52468219560585,5.53370918832985,7.02063646210735,1.53297556957431
"122",40222473,"lacosamide 10 MG/ML Oral Solution",838,1034,973,958,959,3885,21808,2438,189708.56,21823962.08,502109,"lacosamide 10 MG/ML Oral Solution",43.4645905171985,26.0238663484487,21.0909090909091,22.4131551901336,22.7640918580376,22.740354535975,5.61338481338481,2.90930787589499,2.357833655706,2.50565262076053,2.54488517745303,2.5422314911366,0.627541827541828
"123",35605338,"Nafcillin 2000 MG Injection",74,NA,86,86,82,309,1735,524,147899.98,1157733.15,9464,"Nafcillin 2000 MG Injection",122.330214497041,23.4459459459459,NA,20.1744186046512,20.1744186046512,21.1585365853659,5.61488673139159,7.08108108108108,NA,6.09302325581395,6.09302325581395,6.39024390243902,1.6957928802589
"124",35603627,"50 ML Hydromorphone Hydrochloride 10 MG/ML Injection",68,29,61,65,69,275,1545,119,10458.44,637486.59,13060,"50 ML Hydromorphone Hydrochloride 10 MG/ML Injection",48.8121431852986,22.7205882352941,53.2758620689655,25.327868852459,23.7692307692308,22.3913043478261,5.61818181818182,1.75,4.10344827586207,1.95081967213115,1.83076923076923,1.72463768115942,0.432727272727273
"125",19102192,"tadalafil 20 MG Oral Tablet",1233,1234,1149,1118,1162,4391,24696,4797,201624.34,6460792.57,759490,"tadalafil 20 MG Oral Tablet",8.50675133313144,20.029197080292,20.0129659643436,21.4934725848564,22.0894454382826,21.2530120481928,5.62423138237304,3.89051094890511,3.88735818476499,4.17493472584856,4.2906976744186,4.12822719449226,1.09246185379185
"126",40174046,"Trihexyphenidyl Hydrochloride 0.4 MG/ML Oral Solution",56,47,52,49,45,201,1131,197,2024.36,36806.2,34136,"Trihexyphenidyl Hydrochloride 0.4 MG/ML Oral Solution",1.07822240449965,20.1964285714286,24.063829787234,21.75,23.0816326530612,25.1333333333333,5.62686567164179,3.51785714285714,4.19148936170213,3.78846153846154,4.02040816326531,4.37777777777778,0.980099502487562
"127",704944,"Methocarbamol 500 MG Oral Tablet",18545,14904,18815,17731,18220,69839,393890,171375,1404357.44,3583988.3,9893415,"Methocarbamol 500 MG Oral Tablet",0.362259977975249,21.2396872472365,26.4284755770263,20.9348923731066,22.2147651006711,21.6185510428101,5.63997193545154,9.24103531949313,11.4985909822866,9.10842412968376,9.66527550617563,9.40587266739846,2.45385815948109
"128",19126405,"Ranitidine 15 MG/ML Oral Solution",3615,3661,3036,3261,3722,13383,75389,15378,217444.13,2781956.9,2152508,"Ranitidine 15 MG/ML Oral Solution",1.29242581212242,20.8544951590595,20.5924610762087,24.8316864295125,23.1183685985894,20.2549704459968,5.63319136217589,4.25394190871369,4.20049166894291,5.06521739130435,4.71573137074517,4.13164965072542,1.14906971531047
"129",1776544,"Hydrogen Peroxide 30 MG/ML Topical Solution",NA,3,3,2,3,11,62,47,0,408.25,1018,"Hydrogen Peroxide 30 MG/ML Topical Solution",0.401031434184676,NA,20.6666666666667,20.6666666666667,31,20.6666666666667,5.63636363636364,NA,15.6666666666667,15.6666666666667,23.5,15.6666666666667,4.27272727272727
"130",19019159,"Metyrosine 250 MG Oral Capsule",6,6,5,6,3,22,124,20,7596.7,2891309.39,3587,"Metyrosine 250 MG Oral Capsule",806.052241427377,20.6666666666667,20.6666666666667,24.8,20.6666666666667,41.3333333333333,5.63636363636364,3.33333333333333,3.33333333333333,4,3.33333333333333,6.66666666666667,0.909090909090909
"131",40184727,"Loperamide Hydrochloride 2 MG Oral Capsule",28997,28160,21188,27692,20328,98931,582331,269224,1759289.74,12978720.58,10711206,"Loperamide Hydrochloride 2 MG Oral Capsule",1.21169554390047,20.0824568058765,20.6793678977273,27.4840003775722,21.0288530983678,28.646743408107,5.88623383974689,9.28454667724247,9.56051136363636,12.7064376061922,9.72208580095334,13.2439984258166,2.72133102869677
"132",35605336,"Nafcillin 1000 MG Injection",5,NA,7,7,7,25,141,47,5845.34,81868.59,818,"Nafcillin 1000 MG Injection",100.083850855746,28.2,NA,20.1428571428571,20.1428571428571,20.1428571428571,5.64,9.4,NA,6.71428571428571,6.71428571428571,6.71428571428571,1.88
"133",40228203,"cetirizine hydrochloride 1 MG/ML Oral Solution",955,787,767,870,930,3399,19181,6416,31510.17,271632.67,537388,"cetirizine hydrochloride 1 MG/ML Oral Solution",0.50546843249198,20.0848167539267,24.3722998729352,25.0078226857888,22.0471264367816,20.6247311827957,5.64313033245072,6.71832460732984,8.15247776365947,8.36505867014342,7.37471264367816,6.8989247311828,1.88761400411886
"134",19078402,"hypromellose 0.003 MG/MG Ophthalmic Gel",21,11,21,20,6,75,424,146,0,4639.09,9442,"hypromellose 0.003 MG/MG Ophthalmic Gel",0.491324931158653,20.1904761904762,38.5454545454545,20.1904761904762,21.2,70.6666666666667,5.65333333333333,6.95238095238095,13.2727272727273,6.95238095238095,7.3,24.3333333333333,1.94666666666667
"135",19074975,"Ceftriaxone 100 MG/ML Injectable Solution",1364,1086,1585,1664,1175,6249,35348,12331,952605.3,5094999.13,245190,"Ceftriaxone 100 MG/ML Injectable Solution",20.779799869489,25.9149560117302,32.548802946593,22.3015772870662,21.2427884615385,30.0834042553191,5.65658505360858,9.04032258064516,11.3545119705341,7.77981072555205,7.41045673076923,10.4944680851064,1.97327572411586
"136",736015,"Risperidone 1 MG/ML Oral Solution",1264,2261,2459,2174,1411,8687,49244,8550,161936.37,3320773.11,1295063,"Risperidone 1 MG/ML Oral Solution",2.56417881601127,38.9588607594937,21.7797434763379,20.0260268401789,22.6513339466421,34.9000708717222,5.66870035685507,6.76424050632911,3.78151260504202,3.47702318015453,3.93284268629255,6.05953224663359,0.984229308161621
"137",19079834,"Vancomycin 125 MG Oral Capsule",3649,4162,4101,4403,4126,15818,89678,53754,5904633.92,40377634.75,1354938,"Vancomycin 125 MG Oral Capsule",29.8003559941488,24.5760482323924,21.5468524747717,21.867349426969,20.3674767204179,21.7348521570528,5.66936401567834,14.7311592217046,12.9154252763095,13.1075347476225,12.2084942084942,13.0281143965099,3.39828044000506
"138",19102504,"Levetiracetam 100 MG/ML Oral Solution",17099,15686,13482,13830,15490,60580,343653,48129,669129.5,18189017.36,9540827,"Levetiracetam 100 MG/ML Oral Solution",1.90644032849563,20.0978419790631,21.9082621445875,25.489764129951,24.8483731019523,22.1854744996772,5.67271376691978,2.81472600736885,3.06827744485528,3.56987093902982,3.48004338394794,3.10710135571336,0.794470122152526
"139",19071338,"almotriptan 6.25 MG Oral Tablet",28,26,23,28,18,109,619,194,13529.08,280979.28,12209,"almotriptan 6.25 MG Oral Tablet",23.0141109017938,22.1071428571429,23.8076923076923,26.9130434782609,22.1071428571429,34.3888888888889,5.67889908256881,6.92857142857143,7.46153846153846,8.43478260869565,6.92857142857143,10.7777777777778,1.77981651376147
"140",40162458,"3 ML Apomorphine hydrochloride 10 MG/ML Cartridge",155,142,159,166,154,636,3626,1038,3401012.85,78880328.39,102832,"3 ML Apomorphine hydrochloride 10 MG/ML Cartridge",767.079589913646,23.3935483870968,25.5352112676056,22.8050314465409,21.8433734939759,23.5454545454545,5.70125786163522,6.69677419354839,7.30985915492958,6.52830188679245,6.25301204819277,6.74025974025974,1.63207547169811
"141",1585203,"1 ML Somatropin 5 MG/ML Cartridge",49,48,48,47,NA,177,1010,152,121964.42,1669516.68,36348,"1 ML Somatropin 5 MG/ML Cartridge",45.9314592274678,20.6122448979592,21.0416666666667,21.0416666666667,21.4893617021277,NA,5.70621468926554,3.10204081632653,3.16666666666667,3.16666666666667,3.23404255319149,NA,0.858757062146893
"142",46287349,"cefepime 2000 MG Injection",1322,2245,1959,1944,2115,8042,45910,15493,1452693.33,9648929.63,269170,"cefepime 2000 MG Injection",35.8469726566854,34.7276853252648,20.4498886414254,23.4354262378765,23.6162551440329,21.7068557919622,5.70877891071873,11.7193645990923,6.9011135857461,7.90862685043389,7.96965020576132,7.32529550827423,1.92651081820443
"143",950641,"Tacrolimus 1 MG Oral Capsule",1653,7602,7075,7177,7767,27420,156633,28921,4247808.54,35286676.44,6787973,"Tacrolimus 1 MG Oral Capsule",5.19841143151277,94.7568058076225,20.604183109708,22.1389399293286,21.8242998467326,20.1664735419081,5.71236323851203,17.4960677555959,3.80439358063667,4.08777385159011,4.02967813849798,3.72357409553238,1.05474106491612
